material,symbol,frequency_hz,linear_stopping_voltage_v,emission_possible,physical_stopping_voltage_v
Sodium,Na,1081000000000000,2.070656780374692,true,2.070656780374692
Sodium,Na,1082000000000000,2.0747924480716153,true,2.0747924480716153
Sodium,Na,1083000000000000,2.0789281157685395,true,2.0789281157685395
Sodium,Na,1084000000000000,2.0830637834654628,true,2.0830637834654628
Sodium,Na,1085000000000000,2.087199451162387,true,2.087199451162387
Sodium,Na,1086000000000000,2.0913351188593112,true,2.0913351188593112
Sodium,Na,1087000000000000,2.0954707865562345,true,2.0954707865562345
Sodium,Na,1088000000000000,2.0996064542531587,true,2.0996064542531587
Sodium,Na,1089000000000000,2.1037421219500829,true,2.1037421219500829
Sodium,Na,1090000000000000,2.1078777896470062,true,2.1078777896470062
Sodium,Na,1091000000000000,2.1120134573439304,true,2.1120134573439304
Sodium,Na,1092000000000000,2.1161491250408537,true,2.1161491250408537
Sodium,Na,1093000000000000,2.1202847927377779,true,2.1202847927377779
Sodium,Na,1094000000000000,2.1244204604347021,true,2.1244204604347021
Sodium,Na,1095000000000000,2.1285561281316254,true,2.1285561281316254
Sodium,Na,1096000000000000,2.1326917958285496,true,2.1326917958285496
Sodium,Na,1097000000000000,2.1368274635254738,true,2.1368274635254738
Sodium,Na,1098000000000000,2.1409631312223971,true,2.1409631312223971
Sodium,Na,1099000000000000,2.1450987989193213,true,2.1450987989193213
Sodium,Na,1100000000000000,2.1492344666162446,true,2.1492344666162446
Sodium,Na,1101000000000000,2.1533701343131688,true,2.1533701343131688
Sodium,Na,1102000000000000,2.157505802010093,true,2.157505802010093
Sodium,Na,1103000000000000,2.1616414697070163,true,2.1616414697070163
Sodium,Na,1104000000000000,2.1657771374039405,true,2.1657771374039405
Sodium,Na,1105000000000000,2.1699128051008647,true,2.1699128051008647
Sodium,Na,1106000000000000,2.174048472797788,true,2.174048472797788
Sodium,Na,1107000000000000,2.1781841404947122,true,2.1781841404947122
Sodium,Na,1108000000000000,2.1823198081916355,true,2.1823198081916355
Sodium,Na,1109000000000000,2.1864554758885597,true,2.1864554758885597
Sodium,Na,1110000000000000,2.1905911435854839,true,2.1905911435854839
Sodium,Na,1111000000000000,2.1947268112824072,true,2.1947268112824072
Sodium,Na,1112000000000000,2.1988624789793314,true,2.1988624789793314
Sodium,Na,1113000000000000,2.2029981466762556,true,2.2029981466762556
Sodium,Na,1114000000000000,2.2071338143731789,true,2.2071338143731789
Sodium,Na,1115000000000000,2.2112694820701031,true,2.2112694820701031
Sodium,Na,1116000000000000,2.2154051497670264,true,2.2154051497670264
Sodium,Na,1117000000000000,2.2195408174639506,true,2.2195408174639506
Sodium,Na,1118000000000000,2.2236764851608748,true,2.2236764851608748
Sodium,Na,1119000000000000,2.2278121528577981,true,2.2278121528577981
Sodium,Na,1120000000000000,2.2319478205547223,true,2.2319478205547223
Sodium,Na,1121000000000000,2.2360834882516465,true,2.2360834882516465
Sodium,Na,1122000000000000,2.2402191559485698,true,2.2402191559485698
Sodium,Na,1123000000000000,2.244354823645494,true,2.244354823645494
Sodium,Na,1124000000000000,2.2484904913424173,true,2.2484904913424173
Sodium,Na,1125000000000000,2.2526261590393415,true,2.2526261590393415
Sodium,Na,1126000000000000,2.2567618267362657,true,2.2567618267362657
Sodium,Na,1127000000000000,2.260897494433189,true,2.260897494433189
Sodium,Na,1128000000000000,2.2650331621301132,true,2.2650331621301132
Sodium,Na,1129000000000000,2.2691688298270365,true,2.2691688298270365
Sodium,Na,1130000000000000,2.2733044975239607,true,2.2733044975239607
Sodium,Na,1131000000000000,2.2774401652208849,true,2.2774401652208849
Sodium,Na,1132000000000000,2.2815758329178082,true,2.2815758329178082
Sodium,Na,1133000000000000,2.2857115006147324,true,2.2857115006147324
Sodium,Na,1134000000000000,2.2898471683116566,true,2.2898471683116566
Sodium,Na,1135000000000000,2.2939828360085799,true,2.2939828360085799
Sodium,Na,1136000000000000,2.2981185037055041,true,2.2981185037055041
Sodium,Na,1137000000000000,2.3022541714024274,true,2.3022541714024274
Sodium,Na,1138000000000000,2.3063898390993516,true,2.3063898390993516
Sodium,Na,1139000000000000,2.3105255067962758,true,2.3105255067962758
Sodium,Na,1140000000000000,2.3146611744931991,true,2.3146611744931991
Sodium,Na,1141000000000000,2.3187968421901233,true,2.3187968421901233
Sodium,Na,1142000000000000,2.3229325098870475,true,2.3229325098870475
Sodium,Na,1143000000000000,2.3270681775839708,true,2.3270681775839708
Sodium,Na,1144000000000000,2.331203845280895,true,2.331203845280895
Sodium,Na,1145000000000000,2.3353395129778183,true,2.3353395129778183
Sodium,Na,1146000000000000,2.3394751806747425,true,2.3394751806747425
Sodium,Na,1147000000000000,2.3436108483716667,true,2.3436108483716667
Sodium,Na,1148000000000000,2.34774651606859,true,2.34774651606859
Sodium,Na,1149000000000000,2.3518821837655142,true,2.3518821837655142
Sodium,Na,1150000000000000,2.3560178514624384,true,2.3560178514624384
Sodium,Na,1151000000000000,2.3601535191593617,true,2.3601535191593617
Sodium,Na,1152000000000000,2.3642891868562859,true,2.3642891868562859
Sodium,Na,1153000000000000,2.3684248545532092,true,2.3684248545532092
Sodium,Na,1154000000000000,2.3725605222501334,true,2.3725605222501334
Sodium,Na,1155000000000000,2.3766961899470576,true,2.3766961899470576
Sodium,Na,1156000000000000,2.3808318576439809,true,2.3808318576439809
Sodium,Na,1157000000000000,2.3849675253409051,true,2.3849675253409051
Sodium,Na,1158000000000000,2.3891031930378293,true,2.3891031930378293
Sodium,Na,1159000000000000,2.3932388607347526,true,2.3932388607347526
Sodium,Na,1160000000000000,2.3973745284316768,true,2.3973745284316768
Sodium,Na,1161000000000000,2.4015101961286001,true,2.4015101961286001
Sodium,Na,1162000000000000,2.4056458638255243,true,2.4056458638255243
Sodium,Na,1163000000000000,2.4097815315224485,true,2.4097815315224485
Sodium,Na,1164000000000000,2.4139171992193718,true,2.4139171992193718
Sodium,Na,1165000000000000,2.418052866916296,true,2.418052866916296
Sodium,Na,1166000000000000,2.4221885346132201,true,2.4221885346132201
Sodium,Na,1167000000000000,2.4263242023101435,true,2.4263242023101435
Sodium,Na,1168000000000000,2.4304598700070676,true,2.4304598700070676
Sodium,Na,1169000000000000,2.434595537703991,true,2.434595537703991
Sodium,Na,1170000000000000,2.4387312054009151,true,2.4387312054009151
Sodium,Na,1171000000000000,2.4428668730978393,true,2.4428668730978393
Sodium,Na,1172000000000000,2.4470025407947626,true,2.4470025407947626
Sodium,Na,1173000000000000,2.4511382084916868,true,2.4511382084916868
Sodium,Na,1174000000000000,2.4552738761886101,true,2.4552738761886101
Sodium,Na,1175000000000000,2.4594095438855343,true,2.4594095438855343
Sodium,Na,1176000000000000,2.4635452115824585,true,2.4635452115824585
Sodium,Na,1177000000000000,2.4676808792793818,true,2.4676808792793818
Sodium,Na,1178000000000000,2.471816546976306,true,2.471816546976306
Sodium,Na,1179000000000000,2.4759522146732302,true,2.4759522146732302
Sodium,Na,1180000000000000,2.4800878823701535,true,2.4800878823701535
Sodium,Na,1181000000000000,2.4842235500670777,true,2.4842235500670777
Sodium,Na,1182000000000000,2.488359217764001,true,2.488359217764001
Sodium,Na,1183000000000000,2.4924948854609252,true,2.4924948854609252
Sodium,Na,1184000000000000,2.4966305531578494,true,2.4966305531578494
Sodium,Na,1185000000000000,2.5007662208547727,true,2.5007662208547727
Sodium,Na,1186000000000000,2.5049018885516969,true,2.5049018885516969
Sodium,Na,1187000000000000,2.5090375562486211,true,2.5090375562486211
Sodium,Na,1188000000000000,2.5131732239455444,true,2.5131732239455444
Sodium,Na,1189000000000000,2.5173088916424686,true,2.5173088916424686
Sodium,Na,1190000000000000,2.5214445593393919,true,2.5214445593393919
Sodium,Na,1191000000000000,2.5255802270363161,true,2.5255802270363161
Sodium,Na,1192000000000000,2.5297158947332403,true,2.5297158947332403
Sodium,Na,1193000000000000,2.5338515624301636,true,2.5338515624301636
Sodium,Na,1194000000000000,2.5379872301270878,true,2.5379872301270878
Sodium,Na,1195000000000000,2.542122897824012,true,2.542122897824012
Sodium,Na,1196000000000000,2.5462585655209353,true,2.5462585655209353
Sodium,Na,1197000000000000,2.5503942332178595,true,2.5503942332178595
Sodium,Na,1198000000000000,2.5545299009147828,true,2.5545299009147828
Sodium,Na,1199000000000000,2.558665568611707,true,2.558665568611707
Sodium,Na,1200000000000000,2.5628012363086312,true,2.5628012363086312
Sodium,Na,1201000000000000,2.5669369040055545,true,2.5669369040055545
Sodium,Na,1202000000000000,2.5710725717024787,true,2.5710725717024787
Sodium,Na,1203000000000000,2.5752082393994029,true,2.5752082393994029
Sodium,Na,1204000000000000,2.5793439070963262,true,2.5793439070963262
Sodium,Na,1205000000000000,2.5834795747932504,true,2.5834795747932504
Sodium,Na,1206000000000000,2.5876152424901737,true,2.5876152424901737
Sodium,Na,1207000000000000,2.5917509101870979,true,2.5917509101870979
Sodium,Na,1208000000000000,2.5958865778840221,true,2.5958865778840221
Sodium,Na,1209000000000000,2.6000222455809454,true,2.6000222455809454
Sodium,Na,1210000000000000,2.6041579132778696,true,2.6041579132778696
Sodium,Na,1211000000000000,2.6082935809747938,true,2.6082935809747938
Sodium,Na,1212000000000000,2.6124292486717171,true,2.6124292486717171
Sodium,Na,1213000000000000,2.6165649163686413,true,2.6165649163686413
Sodium,Na,1214000000000000,2.6207005840655646,true,2.6207005840655646
Sodium,Na,1215000000000000,2.6248362517624888,true,2.6248362517624888
Sodium,Na,1216000000000000,2.628971919459413,true,2.628971919459413
Sodium,Na,1217000000000000,2.6331075871563363,true,2.6331075871563363
Sodium,Na,1218000000000000,2.6372432548532605,true,2.6372432548532605
Sodium,Na,1219000000000000,2.6413789225501838,true,2.6413789225501838
Sodium,Na,1220000000000000,2.645514590247108,true,2.645514590247108
Sodium,Na,1221000000000000,2.6496502579440322,true,2.6496502579440322
Sodium,Na,1222000000000000,2.6537859256409555,true,2.6537859256409555
Sodium,Na,1223000000000000,2.6579215933378797,true,2.6579215933378797
Sodium,Na,1224000000000000,2.6620572610348039,true,2.6620572610348039
Sodium,Na,1225000000000000,2.6661929287317272,true,2.6661929287317272
Sodium,Na,1226000000000000,2.6703285964286514,true,2.6703285964286514
Sodium,Na,1227000000000000,2.6744642641255747,true,2.6744642641255747
Sodium,Na,1228000000000000,2.6785999318224989,true,2.6785999318224989
Sodium,Na,1229000000000000,2.6827355995194231,true,2.6827355995194231
Sodium,Na,1230000000000000,2.6868712672163464,true,2.6868712672163464
Sodium,Na,1231000000000000,2.6910069349132706,true,2.6910069349132706
Sodium,Na,1232000000000000,2.6951426026101948,true,2.6951426026101948
Sodium,Na,1233000000000000,2.6992782703071181,true,2.6992782703071181
Sodium,Na,1234000000000000,2.7034139380040423,true,2.7034139380040423
Sodium,Na,1235000000000000,2.7075496057009656,true,2.7075496057009656
Sodium,Na,1236000000000000,2.7116852733978898,true,2.7116852733978898
Sodium,Na,1237000000000000,2.715820941094814,true,2.715820941094814
Sodium,Na,1238000000000000,2.7199566087917373,true,2.7199566087917373
Sodium,Na,1239000000000000,2.7240922764886615,true,2.7240922764886615
Sodium,Na,1240000000000000,2.7282279441855857,true,2.7282279441855857
Sodium,Na,1241000000000000,2.732363611882509,true,2.732363611882509
Sodium,Na,1242000000000000,2.7364992795794332,true,2.7364992795794332
Sodium,Na,1243000000000000,2.7406349472763565,true,2.7406349472763565
Sodium,Na,1244000000000000,2.7447706149732807,true,2.7447706149732807
Sodium,Na,1245000000000000,2.7489062826702049,true,2.7489062826702049
Sodium,Na,1246000000000000,2.7530419503671282,true,2.7530419503671282
Sodium,Na,1247000000000000,2.7571776180640524,true,2.7571776180640524
Sodium,Na,1248000000000000,2.7613132857609766,true,2.7613132857609766
Sodium,Na,1249000000000000,2.7654489534578999,true,2.7654489534578999
Sodium,Na,1250000000000000,2.7695846211548241,true,2.7695846211548241
Sodium,Na,1251000000000000,2.7737202888517474,true,2.7737202888517474
Sodium,Na,1252000000000000,2.7778559565486716,true,2.7778559565486716
Sodium,Na,1253000000000000,2.7819916242455958,true,2.7819916242455958
Sodium,Na,1254000000000000,2.7861272919425191,true,2.7861272919425191
Sodium,Na,1255000000000000,2.7902629596394433,true,2.7902629596394433
Sodium,Na,1256000000000000,2.7943986273363675,true,2.7943986273363675
Sodium,Na,1257000000000000,2.7985342950332908,true,2.7985342950332908
Sodium,Na,1258000000000000,2.802669962730215,true,2.802669962730215
Sodium,Na,1259000000000000,2.8068056304271383,true,2.8068056304271383
Sodium,Na,1260000000000000,2.8109412981240625,true,2.8109412981240625
Sodium,Na,1261000000000000,2.8150769658209867,true,2.8150769658209867
Sodium,Na,1262000000000000,2.81921263351791,true,2.81921263351791
Sodium,Na,1263000000000000,2.8233483012148342,true,2.8233483012148342
Sodium,Na,1264000000000000,2.8274839689117575,true,2.8274839689117575
Sodium,Na,1265000000000000,2.8316196366086817,true,2.8316196366086817
Sodium,Na,1266000000000000,2.8357553043056059,true,2.8357553043056059
Sodium,Na,1267000000000000,2.8398909720025292,true,2.8398909720025292
Sodium,Na,1268000000000000,2.8440266396994534,true,2.8440266396994534
Sodium,Na,1269000000000000,2.8481623073963775,true,2.8481623073963775
Sodium,Na,1270000000000000,2.8522979750933009,true,2.8522979750933009
Sodium,Na,1271000000000000,2.856433642790225,true,2.856433642790225
Sodium,Na,1272000000000000,2.8605693104871484,true,2.8605693104871484
Sodium,Na,1273000000000000,2.8647049781840725,true,2.8647049781840725
Sodium,Na,1274000000000000,2.8688406458809967,true,2.8688406458809967
Sodium,Na,1275000000000000,2.87297631357792,true,2.87297631357792
Sodium,Na,1276000000000000,2.8771119812748442,true,2.8771119812748442
Sodium,Na,1277000000000000,2.8812476489717684,true,2.8812476489717684
Sodium,Na,1278000000000000,2.8853833166686917,true,2.8853833166686917
Sodium,Na,1279000000000000,2.8895189843656159,true,2.8895189843656159
Sodium,Na,1280000000000000,2.8936546520625392,true,2.8936546520625392
Sodium,Na,1281000000000000,2.8977903197594634,true,2.8977903197594634
Sodium,Na,1282000000000000,2.9019259874563876,true,2.9019259874563876
Sodium,Na,1283000000000000,2.9060616551533109,true,2.9060616551533109
Sodium,Na,1284000000000000,2.9101973228502351,true,2.9101973228502351
Sodium,Na,1285000000000000,2.9143329905471593,true,2.9143329905471593
Sodium,Na,1286000000000000,2.9184686582440826,true,2.9184686582440826
Sodium,Na,1287000000000000,2.9226043259410068,true,2.9226043259410068
Sodium,Na,1288000000000000,2.9267399936379301,true,2.9267399936379301
Sodium,Na,1289000000000000,2.9308756613348543,true,2.9308756613348543
Sodium,Na,1290000000000000,2.9350113290317785,true,2.9350113290317785
Sodium,Na,1291000000000000,2.9391469967287018,true,2.9391469967287018
Sodium,Na,1292000000000000,2.943282664425626,true,2.943282664425626
Sodium,Na,1293000000000000,2.9474183321225502,true,2.9474183321225502
Sodium,Na,1294000000000000,2.9515539998194735,true,2.9515539998194735
Sodium,Na,1295000000000000,2.9556896675163977,true,2.9556896675163977
Sodium,Na,1296000000000000,2.959825335213321,true,2.959825335213321
Sodium,Na,1297000000000000,2.9639610029102452,true,2.9639610029102452
Sodium,Na,1298000000000000,2.9680966706071694,true,2.9680966706071694
Sodium,Na,1299000000000000,2.9722323383040927,true,2.9722323383040927
Sodium,Na,1300000000000000,2.9763680060010169,true,2.9763680060010169
Sodium,Na,1301000000000000,2.9805036736979402,true,2.9805036736979402
Sodium,Na,1302000000000000,2.9846393413948644,true,2.9846393413948644
Sodium,Na,1303000000000000,2.9887750090917886,true,2.9887750090917886
Sodium,Na,1304000000000000,2.9929106767887119,true,2.9929106767887119
Sodium,Na,1305000000000000,2.9970463444856361,true,2.9970463444856361
Sodium,Na,1306000000000000,3.0011820121825603,true,3.0011820121825603
Sodium,Na,1307000000000000,3.0053176798794836,true,3.0053176798794836
Sodium,Na,1308000000000000,3.0094533475764078,true,3.0094533475764078
Sodium,Na,1309000000000000,3.0135890152733311,true,3.0135890152733311
Sodium,Na,1310000000000000,3.0177246829702553,true,3.0177246829702553
Sodium,Na,1311000000000000,3.0218603506671795,true,3.0218603506671795
Sodium,Na,1312000000000000,3.0259960183641028,true,3.0259960183641028
Sodium,Na,1313000000000000,3.030131686061027,true,3.030131686061027
Sodium,Na,1314000000000000,3.0342673537579512,true,3.0342673537579512
Sodium,Na,1315000000000000,3.0384030214548745,true,3.0384030214548745
Sodium,Na,1316000000000000,3.0425386891517987,true,3.0425386891517987
Sodium,Na,1317000000000000,3.046674356848722,true,3.046674356848722
Sodium,Na,1318000000000000,3.0508100245456462,true,3.0508100245456462
Sodium,Na,1319000000000000,3.0549456922425704,true,3.0549456922425704
Sodium,Na,1320000000000000,3.0590813599394937,true,3.0590813599394937
Sodium,Na,1321000000000000,3.0632170276364179,true,3.0632170276364179
Sodium,Na,1322000000000000,3.0673526953333421,true,3.0673526953333421
Sodium,Na,1323000000000000,3.0714883630302654,true,3.0714883630302654
Sodium,Na,1324000000000000,3.0756240307271896,true,3.0756240307271896
Sodium,Na,1325000000000000,3.0797596984241129,true,3.0797596984241129
Sodium,Na,1326000000000000,3.0838953661210371,true,3.0838953661210371
Sodium,Na,1327000000000000,3.0880310338179613,true,3.0880310338179613
Sodium,Na,1328000000000000,3.0921667015148846,true,3.0921667015148846
Sodium,Na,1329000000000000,3.0963023692118088,true,3.0963023692118088
Sodium,Na,1330000000000000,3.100438036908733,true,3.100438036908733
Sodium,Na,1331000000000000,3.1045737046056563,true,3.1045737046056563
Sodium,Na,1332000000000000,3.1087093723025805,true,3.1087093723025805
Sodium,Na,1333000000000000,3.1128450399995038,true,3.1128450399995038
Sodium,Na,1334000000000000,3.116980707696428,true,3.116980707696428
Sodium,Na,1335000000000000,3.1211163753933522,true,3.1211163753933522
Sodium,Na,1336000000000000,3.1252520430902755,true,3.1252520430902755
Sodium,Na,1337000000000000,3.1293877107871997,true,3.1293877107871997
Sodium,Na,1338000000000000,3.1335233784841239,true,3.1335233784841239
Sodium,Na,1339000000000000,3.1376590461810472,true,3.1376590461810472
Sodium,Na,1340000000000000,3.1417947138779714,true,3.1417947138779714
Sodium,Na,1341000000000000,3.1459303815748947,true,3.1459303815748947
Sodium,Na,1342000000000000,3.1500660492718189,true,3.1500660492718189
Sodium,Na,1343000000000000,3.1542017169687431,true,3.1542017169687431
Sodium,Na,1344000000000000,3.1583373846656664,true,3.1583373846656664
Sodium,Na,1345000000000000,3.1624730523625906,true,3.1624730523625906
Sodium,Na,1346000000000000,3.1666087200595139,true,3.1666087200595139
Sodium,Na,1347000000000000,3.1707443877564381,true,3.1707443877564381
Sodium,Na,1348000000000000,3.1748800554533623,true,3.1748800554533623
Sodium,Na,1349000000000000,3.1790157231502856,true,3.1790157231502856
Sodium,Na,1350000000000000,3.1831513908472098,true,3.1831513908472098
Sodium,Na,1351000000000000,3.187287058544134,true,3.187287058544134
Sodium,Na,1352000000000000,3.1914227262410573,true,3.1914227262410573
Sodium,Na,1353000000000000,3.1955583939379815,true,3.1955583939379815
Sodium,Na,1354000000000000,3.1996940616349048,true,3.1996940616349048
Sodium,Na,1355000000000000,3.203829729331829,true,3.203829729331829
Sodium,Na,1356000000000000,3.2079653970287532,true,3.2079653970287532
Sodium,Na,1357000000000000,3.2121010647256765,true,3.2121010647256765
Sodium,Na,1358000000000000,3.2162367324226007,true,3.2162367324226007
Sodium,Na,1359000000000000,3.2203724001195249,true,3.2203724001195249
Sodium,Na,1360000000000000,3.2245080678164482,true,3.2245080678164482
Sodium,Na,1361000000000000,3.2286437355133724,true,3.2286437355133724
Sodium,Na,1362000000000000,3.2327794032102957,true,3.2327794032102957
Sodium,Na,1363000000000000,3.2369150709072199,true,3.2369150709072199
Sodium,Na,1364000000000000,3.2410507386041441,true,3.2410507386041441
Sodium,Na,1365000000000000,3.2451864063010674,true,3.2451864063010674
Sodium,Na,1366000000000000,3.2493220739979916,true,3.2493220739979916
Sodium,Na,1367000000000000,3.2534577416949158,true,3.2534577416949158
Sodium,Na,1368000000000000,3.2575934093918391,true,3.2575934093918391
Sodium,Na,1369000000000000,3.2617290770887633,true,3.2617290770887633
Sodium,Na,1370000000000000,3.2658647447856866,true,3.2658647447856866
Sodium,Na,1371000000000000,3.2700004124826108,true,3.2700004124826108
Sodium,Na,1372000000000000,3.2741360801795349,true,3.2741360801795349
Sodium,Na,1373000000000000,3.2782717478764583,true,3.2782717478764583
Sodium,Na,1374000000000000,3.2824074155733824,true,3.2824074155733824
Sodium,Na,1375000000000000,3.2865430832703066,true,3.2865430832703066
Sodium,Na,1376000000000000,3.2906787509672299,true,3.2906787509672299
Sodium,Na,1377000000000000,3.2948144186641541,true,3.2948144186641541
Sodium,Na,1378000000000000,3.2989500863610774,true,3.2989500863610774
Sodium,Na,1379000000000000,3.3030857540580016,true,3.3030857540580016
Sodium,Na,1380000000000000,3.3072214217549258,true,3.3072214217549258
Sodium,Na,1381000000000000,3.3113570894518491,true,3.3113570894518491
Sodium,Na,1382000000000000,3.3154927571487733,true,3.3154927571487733
Sodium,Na,1383000000000000,3.3196284248456975,true,3.3196284248456975
Sodium,Na,1384000000000000,3.3237640925426208,true,3.3237640925426208
Sodium,Na,1385000000000000,3.327899760239545,true,3.327899760239545
Sodium,Na,1386000000000000,3.3320354279364683,true,3.3320354279364683
Sodium,Na,1387000000000000,3.3361710956333925,true,3.3361710956333925
Sodium,Na,1388000000000000,3.3403067633303167,true,3.3403067633303167
Sodium,Na,1389000000000000,3.34444243102724,true,3.34444243102724
Sodium,Na,1390000000000000,3.3485780987241642,true,3.3485780987241642
Sodium,Na,1391000000000000,3.3527137664210875,true,3.3527137664210875
Sodium,Na,1392000000000000,3.3568494341180117,true,3.3568494341180117
Sodium,Na,1393000000000000,3.3609851018149359,true,3.3609851018149359
Sodium,Na,1394000000000000,3.3651207695118592,true,3.3651207695118592
Sodium,Na,1395000000000000,3.3692564372087834,true,3.3692564372087834
Sodium,Na,1396000000000000,3.3733921049057076,true,3.3733921049057076
Sodium,Na,1397000000000000,3.3775277726026309,true,3.3775277726026309
Sodium,Na,1398000000000000,3.3816634402995551,true,3.3816634402995551
Sodium,Na,1399000000000000,3.3857991079964784,true,3.3857991079964784
Sodium,Na,1400000000000000,3.3899347756934026,true,3.3899347756934026
Sodium,Na,1401000000000000,3.3940704433903268,true,3.3940704433903268
Sodium,Na,1402000000000000,3.3982061110872501,true,3.3982061110872501
Sodium,Na,1403000000000000,3.4023417787841743,true,3.4023417787841743
Sodium,Na,1404000000000000,3.4064774464810985,true,3.4064774464810985
Sodium,Na,1405000000000000,3.4106131141780218,true,3.4106131141780218
Sodium,Na,1406000000000000,3.414748781874946,true,3.414748781874946
Sodium,Na,1407000000000000,3.4188844495718693,true,3.4188844495718693
Sodium,Na,1408000000000000,3.4230201172687935,true,3.4230201172687935
Sodium,Na,1409000000000000,3.4271557849657177,true,3.4271557849657177
Sodium,Na,1410000000000000,3.431291452662641,true,3.431291452662641
Sodium,Na,1411000000000000,3.4354271203595652,true,3.4354271203595652
Sodium,Na,1412000000000000,3.4395627880564894,true,3.4395627880564894
Sodium,Na,1413000000000000,3.4436984557534127,true,3.4436984557534127
Sodium,Na,1414000000000000,3.4478341234503369,true,3.4478341234503369
Sodium,Na,1415000000000000,3.4519697911472602,true,3.4519697911472602
Sodium,Na,1416000000000000,3.4561054588441844,true,3.4561054588441844
Sodium,Na,1417000000000000,3.4602411265411086,true,3.4602411265411086
Sodium,Na,1418000000000000,3.4643767942380319,true,3.4643767942380319
Sodium,Na,1419000000000000,3.4685124619349561,true,3.4685124619349561
Sodium,Na,1420000000000000,3.4726481296318803,true,3.4726481296318803
Sodium,Na,1421000000000000,3.4767837973288036,true,3.4767837973288036
Sodium,Na,1422000000000000,3.4809194650257278,true,3.4809194650257278
Sodium,Na,1423000000000000,3.4850551327226511,true,3.4850551327226511
Sodium,Na,1424000000000000,3.4891908004195753,true,3.4891908004195753
Sodium,Na,1425000000000000,3.4933264681164995,true,3.4933264681164995
Sodium,Na,1426000000000000,3.4974621358134228,true,3.4974621358134228
Sodium,Na,1427000000000000,3.501597803510347,true,3.501597803510347
Sodium,Na,1428000000000000,3.5057334712072712,true,3.5057334712072712
Sodium,Na,1429000000000000,3.5098691389041945,true,3.5098691389041945
Sodium,Na,1430000000000000,3.5140048066011187,true,3.5140048066011187
Sodium,Na,1431000000000000,3.518140474298042,true,3.518140474298042
Sodium,Na,1432000000000000,3.5222761419949662,true,3.5222761419949662
Sodium,Na,1433000000000000,3.5264118096918904,true,3.5264118096918904
Sodium,Na,1434000000000000,3.5305474773888137,true,3.5305474773888137
Sodium,Na,1435000000000000,3.5346831450857379,true,3.5346831450857379
Sodium,Na,1436000000000000,3.5388188127826612,true,3.5388188127826612
Sodium,Na,1437000000000000,3.5429544804795854,true,3.5429544804795854
Sodium,Na,1438000000000000,3.5470901481765096,true,3.5470901481765096
Sodium,Na,1439000000000000,3.5512258158734329,true,3.5512258158734329
Sodium,Na,1440000000000000,3.5553614835703571,true,3.5553614835703571
Sodium,Na,1441000000000000,3.5594971512672813,true,3.5594971512672813
Sodium,Na,1442000000000000,3.5636328189642046,true,3.5636328189642046
Sodium,Na,1443000000000000,3.5677684866611288,true,3.5677684866611288
Sodium,Na,1444000000000000,3.5719041543580521,true,3.5719041543580521
Sodium,Na,1445000000000000,3.5760398220549763,true,3.5760398220549763
Sodium,Na,1446000000000000,3.5801754897519005,true,3.5801754897519005
Sodium,Na,1447000000000000,3.5843111574488238,true,3.5843111574488238
Sodium,Na,1448000000000000,3.588446825145748,true,3.588446825145748
Sodium,Na,1449000000000000,3.5925824928426722,true,3.5925824928426722
Sodium,Na,1450000000000000,3.5967181605395955,true,3.5967181605395955
Sodium,Na,1451000000000000,3.6008538282365197,true,3.6008538282365197
Sodium,Na,1452000000000000,3.604989495933443,true,3.604989495933443
Sodium,Na,1453000000000000,3.6091251636303672,true,3.6091251636303672
Sodium,Na,1454000000000000,3.6132608313272914,true,3.6132608313272914
Sodium,Na,1455000000000000,3.6173964990242147,true,3.6173964990242147
Sodium,Na,1456000000000000,3.6215321667211389,true,3.6215321667211389
Sodium,Na,1457000000000000,3.6256678344180631,true,3.6256678344180631
Sodium,Na,1458000000000000,3.6298035021149864,true,3.6298035021149864
Sodium,Na,1459000000000000,3.6339391698119106,true,3.6339391698119106
Sodium,Na,1460000000000000,3.6380748375088339,true,3.6380748375088339
Sodium,Na,1461000000000000,3.6422105052057581,true,3.6422105052057581
Sodium,Na,1462000000000000,3.6463461729026823,true,3.6463461729026823
Sodium,Na,1463000000000000,3.6504818405996056,true,3.6504818405996056
Sodium,Na,1464000000000000,3.6546175082965298,true,3.6546175082965298
Sodium,Na,1465000000000000,3.658753175993454,true,3.658753175993454
Sodium,Na,1466000000000000,3.6628888436903773,true,3.6628888436903773
Sodium,Na,1467000000000000,3.6670245113873015,true,3.6670245113873015
Sodium,Na,1468000000000000,3.6711601790842248,true,3.6711601790842248
Sodium,Na,1469000000000000,3.675295846781149,true,3.675295846781149
Sodium,Na,1470000000000000,3.6794315144780732,true,3.6794315144780732
Sodium,Na,1471000000000000,3.6835671821749965,true,3.6835671821749965
Sodium,Na,1472000000000000,3.6877028498719207,true,3.6877028498719207
Sodium,Na,1473000000000000,3.6918385175688448,true,3.6918385175688448
Sodium,Na,1474000000000000,3.6959741852657682,true,3.6959741852657682
Sodium,Na,1475000000000000,3.7001098529626923,true,3.7001098529626923
Sodium,Na,1476000000000000,3.7042455206596157,true,3.7042455206596157
Sodium,Na,1477000000000000,3.7083811883565398,true,3.7083811883565398
Sodium,Na,1478000000000000,3.712516856053464,true,3.712516856053464
Sodium,Na,1479000000000000,3.7166525237503873,true,3.7166525237503873
Sodium,Na,1480000000000000,3.7207881914473115,true,3.7207881914473115
Sodium,Na,1481000000000000,3.7249238591442349,true,3.7249238591442349
